,Temporada,round,game_id,date,fixture,team_id,team_name,team_possession,opponent_possession,place,defensive_height,high_recoveries_%,PPDA,fouls_in_attacking_half_%,defensive_intensity,avg_time_to_defensive_action,counter_press_Success_Rate_%,transition_vulnerability_index,opposition_final_third_entries_10s,opposition_box_entries_10s,time_to_progression_seconds,first_pass_forward_pct,final_third_entries_10s_pct,box_entries_10s_pct,retained_possessions_5s_pct,long_ball_%,buildup_%,progressive_passes_%,crosses_per_final_third_entry,dribbles_per_final_third_entry,box_entries_from_crosses,box_entries_from_carries,sustained_attacks,direct_attack,shots_per_final_third_pass,shots_outside_box
14,2026,1,1955929,2026-01-29,Sao Paulo 2 x 1 Flamengo,1239,Flamengo,62.87,37.13,Fora,45.58393805309734,16.883116883116884,12.28,54.54545454545454,59,45.96951219512195,25.97402597402597,0.13274336283185842,29,14,19.125,67.1875,20.0,28.125,64.22018348623854,3.6637931034482754,100.0,14.754098360655737,0.45161290322580644,0.3548387096774194,12.5,25.0,66.66666666666666,20.0,0.1271186440677966,40.0
15,2026,1,1955929,2026-01-29,Sao Paulo 2 x 1 Flamengo,1224,Sao Paulo,37.13,62.87,Casa,36.374245283018865,4.705882352941177,13.807692307692308,35.714285714285715,81,28.60144927536232,12.941176470588237,0.07857142857142857,29,10,10.952380952380953,75.64102564102564,20.967741935483872,34.78260869565217,48.598130841121495,6.688963210702341,10.0,17.791411042944784,0.5882352941176471,0.23529411764705882,25.0,37.5,60.0,30.0,0.22727272727272727,50.0
16,2026,1,1955934,2026-01-29,Mirassol 2 x 1 Vasco da Gama,1226,Vasco da Gama,53.65,46.35,Fora,42.8625,7.8125,16.263157894736842,70.0,58,48.189189189189186,18.75,0.19444444444444445,30,8,22.41176470588235,70.9090909090909,17.5,25.0,54.285714285714285,6.218905472636816,25.0,21.49532710280374,0.4864864864864865,0.2972972972972973,36.36363636363637,18.181818181818183,71.42857142857143,21.428571428571427,0.14285714285714285,57.14285714285714
17,2026,1,1955934,2026-01-29,Mirassol 2 x 1 Vasco da Gama,6332,Mirassol,46.35,53.65,Casa,42.55894736842105,16.39344262295082,12.333333333333334,62.5,75,31.524271844660195,14.754098360655737,0.09859154929577464,19,9,13.071428571428571,71.42857142857143,22.58064516129032,23.333333333333332,69.73684210526315,7.0821529745042495,50.0,15.343915343915343,0.5769230769230769,0.19230769230769232,50.0,0.0,38.46153846153847,30.76923076923077,0.22413793103448276,53.84615384615385
18,2026,1,1955927,2026-01-30,Botafogo RJ 4 x 0 Cruzeiro,1227,Botafogo RJ,46.96,53.04,Casa,35.55158653846154,4.651162790697675,34.666666666666664,60.0,47,49.09803921568628,16.27906976744186,0.0963855421686747,31,14,32.625,78.94736842105263,11.11111111111111,57.14285714285714,49.411764705882355,5.993690851735016,16.666666666666664,23.076923076923077,0.39285714285714285,0.21428571428571427,0.0,28.57142857142857,70.0,20.0,0.14285714285714285,20.0
19,2026,1,1955927,2026-01-30,Botafogo RJ 4 x 0 Cruzeiro,1230,Cruzeiro,53.04,46.96,Fora,41.05103773584905,16.666666666666664,15.352941176470589,41.66666666666667,57,39.094339622641506,21.666666666666668,0.12345679012345678,11,6,19.25,75.51020408163265,30.0,50.0,57.30337078651685,3.116883116883117,40.0,15.56420233463035,0.2727272727272727,0.36363636363636365,33.33333333333333,13.333333333333334,58.82352941176471,29.411764705882355,0.2125,17.647058823529413
20,2026,2,1955928,2026-02-04,Remo 2.0 x 2.0 Mirassol,4617,Remo,29.66,70.34,Casa,42.308125,15.853658536585366,10.93939393939394,73.33333333333333,87,40.984962406015036,20.73170731707317,0.10309278350515463,14,5,40.0,62.5,47.82608695652174,33.33333333333333,35.0,12.322274881516588,11.11111111111111,30.612244897959183,0.3333333333333333,0.2916666666666667,22.22222222222222,22.22222222222222,16.666666666666664,38.88888888888889,0.2608695652173913,55.55555555555556
21,2026,2,1955928,2026-02-04,Remo 2.0 x 2.0 Mirassol,6332,Mirassol,70.34,29.66,Fora,36.71355371900827,4.615384615384616,11.2,66.66666666666666,64,43.48502994011976,33.84615384615385,0.2903225806451613,54,16,21.32,74.13793103448276,14.545454545454545,20.0,63.30275229357798,6.265664160401002,62.5,20.29520295202952,0.5,0.39285714285714285,44.44444444444444,22.22222222222222,62.5,12.5,0.1038961038961039,12.5
22,2026,2,1955951,2026-02-04,Flamengo 1.0 x 1.0 Internacional,1239,Flamengo,73.59,26.41,Casa,50.636842105263156,22.07792207792208,7.620689655172414,75.0,73,29.496503496503497,23.376623376623375,0.1411764705882353,19,4,18.47826086956522,70.0,5.0,29.72972972972973,66.36363636363637,5.631067961165048,57.14285714285714,14.285714285714285,0.42857142857142855,0.26785714285714285,40.0,13.333333333333334,52.94117647058824,29.411764705882355,0.10967741935483871,29.411764705882355
23,2026,2,1955951,2026-02-04,Flamengo 1.0 x 1.0 Internacional,1219,Internacional,26.41,73.59,Fora,32.23891304347826,5.88235294117647,19.823529411764707,50.0,79,40.55555555555556,27.941176470588236,0.16666666666666666,31,12,14.210526315789474,73.58490566037736,18.867924528301888,13.333333333333334,39.285714285714285,9.236947791164658,8.333333333333332,19.736842105263158,0.16,0.12,0.0,14.285714285714285,44.44444444444444,11.11111111111111,0.19148936170212766,77.77777777777779
24,2026,2,1955956,2026-02-04,Santos FC 1.0 x 1.0 Sao Paulo,1241,Santos FC,48.81,51.19,Casa,44.77960629921259,14.0625,13.5,66.66666666666666,64,34.993288590604024,20.3125,0.13333333333333333,26,11,18.333333333333332,70.6896551724138,34.883720930232556,23.809523809523807,49.152542372881356,5.678233438485805,28.57142857142857,23.008849557522122,0.45,0.175,33.33333333333333,33.33333333333333,41.66666666666667,25.0,0.16666666666666666,50.0
25,2026,2,1955956,2026-02-04,Santos FC 1.0 x 1.0 Sao Paulo,1224,Sao Paulo,51.19,48.81,Fora,36.99174418604651,11.578947368421053,10.583333333333334,47.61904761904761,85,28.902439024390244,24.210526315789473,0.14545454545454545,31,6,32.708333333333336,71.26436781609196,9.859154929577464,37.5,41.46341463414634,3.606557377049181,0.0,19.072164948453608,0.36,0.12,40.0,0.0,37.5,62.5,0.11594202898550725,12.5
26,2026,2,1955962,2026-02-04,Red Bull Bragantino 1.0 x 0.0 Atletico MG,5438,Red Bull Bragantino,49.84,50.16,Casa,37.592818791946314,18.84057971014493,11.391304347826088,85.71428571428571,71,47.1965811965812,21.73913043478261,0.09210526315789473,18,6,11.833333333333334,60.71428571428571,29.78723404255319,31.818181818181817,60.63829787234043,12.211221122112212,0.0,29.09090909090909,0.38461538461538464,0.38461538461538464,27.27272727272727,54.54545454545454,52.63157894736842,10.526315789473683,0.21348314606741572,47.368421052631575
27,2026,2,1955962,2026-02-04,Red Bull Bragantino 1.0 x 0.0 Atletico MG,1235,Atletico MG,50.16,49.84,Fora,36.83431818181819,10.344827586206897,17.214285714285715,75.0,77,51.01459854014598,17.24137931034483,0.2028985507246377,30,9,17.2,74.46808510638297,14.634146341463413,23.52941176470588,52.991452991452995,9.538461538461538,16.666666666666664,18.64406779661017,0.34285714285714286,0.2,33.33333333333333,11.11111111111111,75.0,8.333333333333332,0.1518987341772152,50.0
28,2026,2,1955926,2026-02-05,Bahia 1.0 x 1.0 Fluminense,1221,Bahia,43.97,56.03,Casa,42.6616544117647,11.594202898550725,27.583333333333332,66.66666666666666,65,48.82203389830509,15.942028985507244,0.25,26,13,16.076923076923077,65.57377049180327,35.41666666666667,57.14285714285714,49.18032786885246,9.764309764309765,22.22222222222222,26.262626262626267,0.42424242424242425,0.2727272727272727,27.27272727272727,36.36363636363637,47.368421052631575,31.57894736842105,0.2676056338028169,26.31578947368421
29,2026,2,1955926,2026-02-05,Bahia 1.0 x 1.0 Fluminense,1232,Fluminense,56.03,43.97,Fora,35.86912213740458,7.246376811594203,11.65,69.23076923076923,62,38.41379310344828,15.942028985507244,0.27522935779816515,33,18,9.363636363636363,77.04918032786885,30.357142857142854,38.46153846153847,58.06451612903226,3.4013605442176873,27.27272727272727,19.54022988505747,0.21212121212121213,0.36363636363636365,0.0,33.33333333333333,61.53846153846154,7.6923076923076925,0.12149532710280374,38.46153846153847
30,2026,2,1955953,2026-02-05,Vasco da Gama 1.0 x 1.0 Chapecoense AF,1226,Vasco da Gama,71.88,28.12,Casa,49.50568965517241,20.0,9.48,53.333333333333336,74,32.618705035971225,28.421052631578945,0.08196721311475409,13,2,12.217391304347826,51.85185185185185,25.0,40.42553191489361,47.651006711409394,5.9405940594059405,0.0,16.969696969696972,0.5081967213114754,0.19672131147540983,40.909090909090914,18.181818181818183,43.333333333333336,30.0,0.18633540372670807,30.0
31,2026,2,1955953,2026-02-05,Vasco da Gama 1.0 x 1.0 Chapecoense AF,8865,Chapecoense AF,28.12,71.88,Fora,30.039479166666666,6.666666666666667,30.3,54.54545454545454,68,44.346774193548384,18.333333333333332,0.15,49,23,25.25,75.0,10.416666666666668,16.666666666666664,55.223880597014926,5.825242718446602,0.0,23.846153846153847,0.3333333333333333,0.16666666666666666,33.33333333333333,33.33333333333333,71.42857142857143,14.285714285714285,0.3684210526315789,57.14285714285714
32,2026,2,1955959,2026-02-05,Palmeiras 5.0 x 1.0 Vitoria,1238,Vitoria,33.59,66.41,Fora,38.85913043478261,11.29032258064516,16.61111111111111,56.25,77,29.83478260869565,29.03225806451613,0.1125,22,8,16.11111111111111,80.76923076923077,14.285714285714285,30.76923076923077,55.38461538461539,5.829596412556054,0.0,23.28767123287671,0.32,0.16,20.0,20.0,44.44444444444444,33.33333333333333,0.16981132075471697,33.33333333333333
33,2026,2,1955959,2026-02-05,Palmeiras 5.0 x 1.0 Vitoria,1234,Palmeiras,66.41,33.59,Casa,43.645,9.230769230769232,12.8,61.53846153846154,70,44.72072072072072,30.76923076923077,0.1095890410958904,19,8,20.714285714285715,76.66666666666667,15.686274509803921,35.714285714285715,52.72727272727272,7.397260273972603,20.0,18.565400843881857,0.2727272727272727,0.18181818181818182,8.333333333333332,8.333333333333332,58.82352941176471,17.647058823529413,0.2236842105263158,41.17647058823529
34,2026,2,1955968,2026-02-05,Gremio 5.0 x 3.0 Botafogo RJ,1244,Gremio,46.45,53.55,Casa,45.53189516129032,17.80821917808219,16.227272727272727,46.15384615384615,68,47.5,15.068493150684931,0.11864406779661017,8,2,8.037037037037036,68.65671641791045,42.5531914893617,26.923076923076923,61.53846153846154,7.931034482758621,50.0,16.431924882629108,0.4782608695652174,0.34782608695652173,14.285714285714285,42.857142857142854,46.15384615384615,7.6923076923076925,0.28888888888888886,30.76923076923077
35,2026,2,1955968,2026-02-05,Gremio 5.0 x 3.0 Botafogo RJ,1227,Botafogo RJ,53.55,46.45,Fora,34.19271028037384,3.7735849056603774,17.266666666666666,37.5,56,51.58181818181818,18.867924528301888,0.17346938775510204,38,12,24.75,68.29268292682927,12.76595744680851,16.666666666666664,63.73626373626373,3.9408866995073892,28.57142857142857,16.666666666666664,0.12903225806451613,0.0967741935483871,0.0,28.57142857142857,55.55555555555556,11.11111111111111,0.16981132075471697,22.22222222222222
36,2026,2,1955965,2026-02-06,Cruzeiro 1.0 x 2.0 Coritiba,1236,Coritiba,26.39,73.61,Fora,32.11097826086957,5.0,21.0,35.294117647058826,64,42.58730158730159,30.0,0.2247191011235955,27,10,11.357142857142858,84.44444444444444,26.0,30.0,46.05263157894737,10.1010101010101,7.6923076923076925,24.752475247524753,0.17391304347826086,0.34782608695652173,12.5,37.5,40.0,30.0,0.2127659574468085,40.0
37,2026,2,1955965,2026-02-06,Cruzeiro 1.0 x 2.0 Coritiba,1230,Cruzeiro,73.61,26.39,Casa,42.4425,18.181818181818183,14.615384615384615,66.66666666666666,52,45.08870967741935,14.545454545454545,0.3103448275862069,20,11,14.944444444444445,76.92307692307693,18.75,34.78260869565217,56.03448275862068,2.479338842975207,71.42857142857143,20.32258064516129,0.46875,0.171875,5.555555555555555,16.666666666666664,63.1578947368421,21.052631578947366,0.13013698630136986,42.10526315789473
38,2026,3,1955941,2026-02-11,Mirassol 2.0 x 2.0 Cruzeiro,6332,Mirassol,58.49,41.51,Casa,46.75875,23.52941176470588,12.11111111111111,66.66666666666666,57,39.6328125,29.411764705882355,0.10975609756097561,21,4,26.22222222222222,75.86206896551724,9.75609756097561,44.44444444444444,51.08695652173913,5.588235294117648,0.0,27.878787878787882,0.6176470588235294,0.17647058823529413,17.647058823529413,23.52941176470588,60.0,30.0,0.18518518518518517,30.0
39,2026,3,1955941,2026-02-11,Mirassol 2.0 x 2.0 Cruzeiro,1230,Cruzeiro,41.51,58.49,Fora,30.6002752293578,6.0,15.5,60.0,57,67.71311475409836,22.0,0.15841584158415842,27,12,23.071428571428573,80.95238095238095,29.72972972972973,7.6923076923076925,36.11111111111111,4.365079365079365,14.285714285714285,18.39080459770115,0.2222222222222222,0.5,0.0,37.5,87.5,12.5,0.15384615384615385,37.5
40,2026,2,1955944,2026-02-11,Atletico MG 3.0 x 3.0 Remo,1235,Atletico MG,63.8,36.2,Casa,35.40724576271187,9.67741935483871,17.5,63.63636363636363,53,55.40601503759399,11.29032258064516,0.21176470588235294,26,9,15.526315789473685,74.54545454545455,24.0,50.0,50.0,6.265664160401002,44.44444444444444,26.74897119341564,0.2553191489361702,0.3404255319148936,16.666666666666664,16.666666666666664,72.22222222222221,16.666666666666664,0.18,27.77777777777778
41,2026,2,1955944,2026-02-11,Atletico MG 3.0 x 3.0 Remo,4617,Remo,36.2,63.8,Fora,38.369007352941175,11.76470588235294,15.095238095238095,64.28571428571429,73,45.86991869918699,22.058823529411764,0.1134020618556701,23,10,12.666666666666666,70.17543859649122,23.91304347826087,27.27272727272727,61.44578313253012,6.4393939393939394,22.22222222222222,24.46808510638298,0.45161290322580644,0.06451612903225806,0.0,55.55555555555556,50.0,16.666666666666664,0.2727272727272727,38.88888888888889
42,2026,3,1955952,2026-02-11,Vitoria 1.0 x 2.0 Flamengo,1238,Vitoria,43.1,56.9,Casa,46.635657894736845,11.29032258064516,12.0,50.0,69,52.00595238095238,27.419354838709676,0.07920792079207921,22,7,10.333333333333334,75.60975609756098,16.129032258064516,29.03225806451613,38.059701492537314,5.6521739130434785,40.0,19.662921348314608,0.4230769230769231,0.11538461538461539,16.666666666666664,16.666666666666664,22.22222222222222,33.33333333333333,0.16071428571428573,22.22222222222222
43,2026,3,1955952,2026-02-11,Vitoria 1.0 x 2.0 Flamengo,1239,Flamengo,56.9,43.1,Fora,36.33274509803922,5.88235294117647,7.75,61.904761904761905,72,32.70198675496689,23.52941176470588,0.1724137931034483,24,11,67.6470588235294,67.3076923076923,19.607843137254903,29.411764705882355,52.17391304347826,3.812316715542522,0.0,21.31782945736434,0.0425531914893617,0.19148936170212766,20.0,20.0,66.66666666666666,16.666666666666664,0.07228915662650602,33.33333333333333
44,2026,3,1955955,2026-02-11,Chapecoense AF 3.0 x 3.0 Coritiba,1236,Coritiba,46.87,53.13,Fora,36.20511363636364,7.462686567164178,25.583333333333332,37.5,68,32.78703703703704,8.955223880597014,0.19230769230769232,31,15,9.695652173913043,80.32786885245902,25.0,26.666666666666668,45.714285714285715,11.944444444444445,10.0,23.943661971830984,0.24,0.24,28.57142857142857,14.285714285714285,53.84615384615385,0.0,0.2653061224489796,38.46153846153847
45,2026,3,1955955,2026-02-11,Chapecoense AF 3.0 x 3.0 Coritiba,8865,Chapecoense AF,53.13,46.87,Casa,44.24357142857143,19.047619047619047,67.6,25.0,52,61.095652173913045,28.57142857142857,0.13402061855670103,26,7,15.071428571428571,83.33333333333334,27.500000000000004,56.52173913043478,57.608695652173914,6.666666666666667,12.5,29.01960784313726,0.40540540540540543,0.1891891891891892,42.857142857142854,28.57142857142857,57.14285714285714,23.809523809523807,0.2625,47.61904761904761
46,2026,3,1955930,2026-02-12,Fluminense 1.0 x 0.0 Botafogo RJ,1232,Fluminense,43.83,56.17,Casa,39.67488636363636,10.0,9.521739130434783,61.111111111111114,77,47.8099173553719,27.142857142857142,0.12,24,8,10.076923076923077,74.07407407407408,26.53061224489796,4.761904761904762,63.76811594202898,6.666666666666667,0.0,26.875,0.2916666666666667,0.625,10.0,20.0,70.0,0.0,0.14492753623188406,20.0
47,2026,3,1955930,2026-02-12,Fluminense 1.0 x 0.0 Botafogo RJ,1227,Botafogo RJ,56.17,43.83,Fora,39.00387931034482,19.35483870967742,15.571428571428571,72.72727272727273,61,51.279411764705884,20.967741935483872,0.23333333333333334,28,3,7.333333333333333,82.0,21.428571428571427,30.0,50.505050505050505,5.454545454545454,0.0,22.424242424242426,0.18181818181818182,0.2727272727272727,0.0,33.33333333333333,40.0,40.0,0.06756756756756757,40.0
48,2026,3,1955933,2026-02-12,Vasco da Gama 0.0 x 1.0 Bahia,1226,Vasco da Gama,61.2,38.8,Casa,46.73117647058823,25.0,9.380952380952381,66.66666666666666,69,39.3051948051948,18.75,0.1282051282051282,25,5,13.6,71.64179104477611,21.27659574468085,57.57575757575758,62.60869565217392,4.370179948586118,66.66666666666666,23.902439024390244,0.7551020408163265,0.42857142857142855,36.0,16.0,57.692307692307686,23.076923076923077,0.1925925925925926,38.46153846153847
49,2026,3,1955933,2026-02-12,Vasco da Gama 0.0 x 1.0 Bahia,1221,Bahia,38.8,61.2,Fora,32.729083333333335,11.904761904761903,12.666666666666666,78.57142857142857,89,32.05084745762712,16.666666666666664,0.16806722689075632,39,21,32.35,64.70588235294117,13.559322033898304,12.0,35.8974358974359,4.867256637168142,8.333333333333332,20.863309352517987,0.2857142857142857,0.17857142857142858,0.0,75.0,37.5,25.0,0.16326530612244897,62.5
50,2026,3,1955936,2026-02-12,Sao Paulo 2.0 x 0.0 Gremio,1244,Gremio,41.47,58.53,Fora,36.18910256410256,13.333333333333334,16.88235294117647,50.0,59,38.623931623931625,15.0,0.15384615384615385,34,8,14.363636363636363,60.78431372549019,13.333333333333334,53.333333333333336,60.0,11.39240506329114,6.666666666666667,15.92039800995025,0.2962962962962963,0.14814814814814814,42.857142857142854,14.285714285714285,60.0,40.0,0.1,20.0
51,2026,3,1955936,2026-02-12,Sao Paulo 2.0 x 0.0 Gremio,1224,Sao Paulo,58.53,41.47,Casa,42.77588495575221,9.722222222222223,15.666666666666666,81.81818181818183,55,53.154545454545456,20.833333333333336,0.10465116279069768,18,8,11.4,75.0,35.84905660377358,36.84210526315789,57.14285714285714,3.7037037037037033,66.66666666666666,20.930232558139537,0.2028985507246377,0.2028985507246377,18.75,18.75,50.0,25.0,0.1111111111111111,37.5
52,2026,3,1955938,2026-02-12,Corinthians 2.0 x 0.0 Red Bull Bragantino,5438,Red Bull Bragantino,36.08,63.92,Fora,45.214473684210525,11.538461538461538,13.25925925925926,58.333333333333336,68,43.351351351351354,9.615384615384617,0.1346153846153846,23,9,11.88888888888889,66.66666666666666,20.0,22.727272727272727,56.09756097560976,10.36036036036036,40.0,22.875816993464053,0.3,0.25,0.0,60.0,75.0,25.0,0.18604651162790697,75.0
53,2026,3,1955938,2026-02-12,Corinthians 2.0 x 0.0 Red Bull Bragantino,1237,Corinthians,63.92,36.08,Casa,41.614363636363635,10.44776119402985,11.277777777777779,47.05882352941176,57,42.92741935483871,22.388059701492537,0.14516129032258066,20,6,13.473684210526315,50.847457627118644,23.076923076923077,33.33333333333333,42.96296296296296,8.743169398907105,28.57142857142857,17.061611374407583,0.3333333333333333,0.2857142857142857,12.5,50.0,38.46153846153847,23.076923076923077,0.25,30.76923076923077
54,2026,3,1955950,2026-02-12,Athletico Paranaense 2.0 x 1.0 Santos FC,1243,Athletico Paranaense,56.4,43.6,Casa,40.9229296875,3.1746031746031744,8.44,80.0,61,42.815602836879435,17.46031746031746,0.125,22,7,11.647058823529411,67.24137931034483,28.000000000000004,30.76923076923077,59.4059405940594,7.051282051282051,50.0,24.107142857142858,0.42424242424242425,0.3333333333333333,44.44444444444444,0.0,66.66666666666666,25.0,0.20689655172413793,25.0
55,2026,3,1955950,2026-02-12,Athletico Paranaense 2.0 x 1.0 Santos FC,1241,Santos FC,43.6,56.4,Fora,36.011978417266185,4.054054054054054,14.95,46.666666666666664,75,47.3203125,21.62162162162162,0.1717171717171717,22,9,20.0,81.81818181818183,14.545454545454545,26.31578947368421,36.666666666666664,8.11965811965812,33.33333333333333,18.51851851851852,0.18518518518518517,0.14814814814814814,0.0,50.0,60.0,20.0,0.2127659574468085,40.0
56,2026,3,1955947,2026-02-13,Internacional 1.0 x 3.0 Palmeiras,1219,Internacional,61.85,38.15,Casa,48.62166666666667,16.0,8.642857142857142,69.23076923076923,77,51.60689655172414,17.333333333333336,0.11267605633802817,23,8,46.44444444444444,65.625,8.51063829787234,35.714285714285715,53.278688524590166,4.914004914004914,66.66666666666666,19.101123595505616,0.4666666666666667,0.17777777777777778,18.75,31.25,84.61538461538461,11.538461538461538,0.203125,30.76923076923077
